data_center_id,data_center_name,state,city,latitude,longitude,year_operational,capacity_mw,capacity_sqft,dc_type
meta-lebanon-campus,Meta Lebanon Campus,Indiana,Lebanon,40.05758,-86.540225,2018.0,1540.0,,ai
meta-lebanon-building-10,Meta Lebanon - Building 10,Indiana,Lebanon,40.053223,-86.545638,2018.0,,,ai
wintek-data-center,Wintek Data Center,Indiana,Lafayette,40.3607999,-86.8304082,2018.0,,,general
eastgate-in,Lifeline Data Centers Eastgate,Indiana,Indianapolis,39.775998,-86.04275,2009.0,,450000.0,general
decatur-technology-park-bldg-b,Decatur Technology Park - Bldg B,Indiana,Camby,39.664055,-86.304225,2030.0,,490000.0,general
metrobloks-indianapolis-ind-a1,Metrobloks Indianapolis IND A1,Indiana,Indianapolis,39.80423711173177,-86.10161767914187,2018.0,53.0,154000.0,general
lightbound-650,DataBank IND2 - Downtown Indianapolis,Indiana,Indianapolis,39.7601501,-86.1704701,2005.0,3.75,31080.0,general
radiusdc-plainfield-dc2,RadiusDC Indy II,Indiana,Plainfield,39.74049278204373,-86.35595646544287,2018.0,,100835.0,ai
radiusdc-plainfield-campus,RadiusDC Plainfield Campus,Indiana,Plainfield,39.7404066386581,-86.35832618422103,2018.0,24.0,,ai
meta-lebanon-building-11,Meta Lebanon - Building 11,Indiana,Lebanon,40.053223,-86.543568,2018.0,,,ai
prologis-shelbyville,Prologis Shelbyville,Indiana,Shelbyville,39.52792616180558,-85.7176395682413,2018.0,,,general
hancock-county-megasite-building-1,Hancock County MegaSite - Building 1,Indiana,McCordsville,39.86861,-85.875999,2018.0,,,general
expedient-indianapolis,Expedient Indianapolis,Indiana,Indianapolis,39.963455,-86.145515,2018.0,4.4,,general
level3-indianapolis1,Lumen Indianapolis 1,Indiana,Indianapolis,39.7415,-86.150753,2018.0,,,general
cogent-data-center-indianapolis,Cogent Data Center - Indianapolis,Indiana,Indianapolis,39.7656489,-86.14384179999999,2018.0,,4400.0,general
lightbound-731-henry-street,DataBank IND1 - Downtown Indianapolis,Indiana,Indianapolis,39.7594553,-86.1722373,2018.0,2.1,16950.0,general
twtc-indianapolis,Lumen Indianapolis 2,Indiana,Indianapolis,39.911438,-86.237694,2018.0,,,general
meta-lebanon-building-8,Meta Lebanon - Building 8,Indiana,Lebanon,40.050972,-86.535471,2018.0,,,ai
meta-lebanon-building-6,Meta Lebanon - Building 6,Indiana,Lebanon,40.054989,-86.535597,2018.0,,,ai
vantage-pittsboro-dc3,Vantage - Pittsboro DC3,Indiana,Pittsboro,39.89945,-86.448548,2018.0,48.0,,general
meta-lebanon-building-1,Meta Lebanon - Building 1,Indiana,Lebanon,40.066399,-86.545156,2018.0,,,ai
lgi-broad-ripple,LGI Broad Ripple,Indiana,Indianapolis,39.8690448,-86.1290975,2018.0,,,general
meta-lebanon-building-7,Meta Lebanon - Building 7,Indiana,Lebanon,40.053425,-86.535546,2018.0,,,ai
vantage-pittsboro-dc2,Vantage - Pittsboro DC2,Indiana,Pittsboro,39.901172,-86.452353,2018.0,96.0,,general
meta-lebanon-building-9,Meta Lebanon - Building 9,Indiana,Lebanon,40.053257,-86.54879,2018.0,,,ai
hancock-county-megasite,Hancock County MegaSite,Indiana,McCordsville,39.86366,-85.873752,2018.0,,,general
project-flo,Project Flo,Indiana,Indianapolis ,39.71838432620218,-85.99906731789227,2018.0,,,general
decatur-technology-park-bldg-a,Decatur Technology Park - Bldg A,Indiana,Camby,39.665565,-86.299991,2028.0,,572000.0,general
decatur-technology-park,Decatur Technology Park,Indiana,Camby,39.664586,-86.3021,2018.0,,900000.0,general
hancock-county-megasite-building-3,Hancock County MegaSite - Building 3,Indiana,McCordsville,39.862072,-85.871635,2018.0,,,general
hancock-county-megasite-building-4,Hancock County MegaSite - Building 4,Indiana,McCordsville,39.861086,-85.875918,2018.0,,,general
hancock-county-megasite-building-5,Hancock County MegaSite - Building 5,Indiana,McCordsville,39.858561,-85.876016,2018.0,,,general
hancock-county-megasite-building-2,Hancock County MegaSite - Building 2,Indiana,McCordsville,39.865053,-85.876224,2018.0,,,general
701-west-henry,701 West Henry Street,Indiana,Indianapolis,39.759719,-86.170956,2018.0,,14500.0,general
gap-indy-data-center,GAP Indy Data Center,Indiana,Indianapolis,39.7596097,-86.1708309,2018.0,,,general
radiusdc-plainfield-dc1,RadiusDC Indy I,Indiana,Plainfield,39.74041991057229,-86.36036713646318,2018.0,,100835.0,ai
meta-lebanon-building-12,Meta Lebanon - Building 12,Indiana,Lebanon,40.053307,-86.540421,2018.0,,,ai
indianapolis-1-data-center,OTAVA Indianapolis,Indiana,Indianapolis,39.758763,-86.16774,2018.0,3.0,16000.0,general
google-monroe-township,Google Monroe Township,Indiana,Monroe Township,39.59718579563147,-86.45957997430014,2018.0,,,ai
ngenx---lafayette,Windstream Lafayette,Indiana,Lafayette,40.3987596,-86.8686813,2018.0,,,general
365main-indianapolis,Netrality - Indy Telcom Suite 101,Indiana,Indianapolis,39.759537,-86.170956,2018.0,,,general
dx-1,Digital Crossroad DX-1,Indiana,Hammond,41.7074123,-87.5201463,2020.0,20.0,72000.0,general
ngenx-evansville,Windstream Evansville,Indiana,Evansville,37.997414,-87.489495,2018.0,,,general
sitco-data-center,Watch Communications Data Center,Indiana,Evansville,38.0202279,-87.5211366,2018.0,,,general
microsoft-la-porte,Microsoft La Porte,Indiana,La Porte,41.5835592,-86.6959201,2018.0,538.0,245000.0,ai
orinet-noblesville,ORI.NET Noblesville,Indiana,Noblesville,40.0454131,-86.0139424,2018.0,,,general
indiana-data-center,Indiana Data center,Indiana,Fort Wayne,41.1186245,-85.151882,2018.0,,,general
google-fort-wayne-data-center,Google Fort Wayne Campus,Indiana,Fort Wayne,41.0307544,-85.0534431,2018.0,1200.0,,ai
google-fort-wayne-building-12,Google Fort Wayne - Building 12,Indiana,Fort Wayne,41.027596,-85.062533,2018.0,,,ai
google-fort-wayne-building-5,Google Fort Wayne - Building 5,Indiana,Fort Wayne,41.020586,-85.063884,2018.0,,,ai
google-fort-wayne-building-2,Google Fort Wayne - Building 2,Indiana,Fort Wayne,41.015759,-85.062886,2018.0,,,ai
google-fort-wayne-building-3,Google Fort Wayne - Building 3,Indiana,Fort Wayne,41.015837,-85.059868,2018.0,,,ai
google-fort-wayne-building-4,Google Fort Wayne - Building 4,Indiana,Fort Wayne,41.020737,-85.060851,2018.0,,,ai
lifeline-data-centers-fort-wayne,Lifeline Data Centers Fort Wayne,Indiana,Fort Wayne,41.0140283,-85.1099756,2020.0,,84000.0,general
google-fort-wayne-building-11,Google Fort Wayne - Building 11,Indiana,Fort Wayne,41.0274,-85.065552,2018.0,,,ai
safehouse-datacenter,SafeHouse Datacenter,Indiana,Fort Wayne,41.1733209,-85.1469275,2018.0,,,general
google-fort-wayne-building-10,Google Fort Wayne - Building 10,Indiana,Fort Wayne,41.027252,-85.06849,2018.0,,,ai
google-fort-wayne-building-1,Google Fort Wayne - Building 1,Indiana,Fort Wayne,41.01572,-85.065873,2018.0,,,ai
google-fort-wayne-building-6,Google Fort Wayne - Building 6,Indiana,Fort Wayne,41.022767,-85.063926,2018.0,,,ai
google-fort-wayne-building-8,Google Fort Wayne - Building 8,Indiana,Fort Wayne,41.022827,-85.07169,2018.0,,,ai
google-fort-wayne-building-9,Google Fort Wayne - Building 9,Indiana,Fort Wayne,41.027118,-85.071557,2018.0,,,ai
google-fort-wayne-building-7,Google Fort Wayne - Building 7,Indiana,Fort Wayne,41.020647,-85.07153,2018.0,,,ai
amazon-aws-ord-63050-prairie,Amazon AWS ORD - 63050 Prairie,Indiana,Portage,41.60963289562155,-87.16976204861092,2018.0,,,ai
brightspeed-russellville,Brightspeed Russellville,Arkansas,Russellville,35.2774524,-93.1371524,2000.0,,44650.0,general
ritter-data-technology-center,Ritter Communications Data Technology Center,Arkansas,Jonesboro,35.815375,-90.68931,2020.0,0.75,,general
google-west-memphis,Google West Memphis,Arkansas,West Memphis,35.1148503,-90.2129455,2018.0,,,ai
serverfarm-clarksville,Serverfarm Clarksville,Arkansas,Clarksville,35.45496877285879,-93.44971760520366,2018.0,,,general
sollensys-little-rock,Sollensys Little Rock,Arkansas,Little Rock,34.7515113,-92.4170074,2018.0,,5044.0,general
windstream-little-rock,Windstream Little Rock,Arkansas,Little Rock,34.7867392,-92.3988361,2018.0,,,general
ritter-data-technology-center,Ritter Communications Data Technology Center,Arkansas,Jonesboro,35.815375,-90.68931,2020.0,0.75,,general
mainstream-technologies,Mainstream Technologies,Arkansas,Little Rock,34.744058,-92.274447,2018.0,,,ai
forgelight-ventures-llc,"ForgeLight Ventures, LLC",Arkansas,Conway,35.01879283240707,-92.55090871623727,2018.0,,300000.0,general
avaio-digital-leo,AVAIO Digital Leo,Arkansas,Wrightsville,34.62551984810113,-92.25005255830924,2027.0,1000.0,,ai
google-little-rock-port,Google Little Rock Port,Arkansas,Little Rock,34.68990822432159,-92.224460134994,2018.0,,,ai
sfn-ia-waterloo,SFN IA-Waterloo,Iowa,Waterloo,42.4887751,-92.3307604,2012.0,,,general
heartland-technology,Heartland Technology Data Center,Iowa,Jesup,42.4711077,-92.0541501,2012.0,,,general
713-nebraska-st,713 Nebraska St,Iowa,Sioux City,42.4981043,-96.4039508,2019.0,,,general
sfn-ia-davenport,SFN IA-Davenport,Iowa,Davenport,41.5485966,-90.6210919,2012.0,,,general
colohub,Bluebird Quad Cities Data Center,Iowa,Bettendorf,41.550523,-90.482415,2012.0,4.0,15000.0,general
meta-davenport,Meta Davenport,Iowa,Davenport,41.6164111,-90.624925,2012.0,,,ai
edged-council-bluffs-building-1,Edged Council Bluffs - Building 1,Iowa,Council Bluffs,41.27808611097593,-95.78967171478445,2012.0,,285445.0,general
edged-council-bluffs,Edged Council Bluffs Campus,Iowa,Council Bluffs,41.27629027069217,-95.79108538325144,2012.0,200.0,,general
google-southlands-building-7,Google Southlands - Building 7,Iowa,Council Bluffs,41.17202739929405,-95.79041849353314,2009.0,,,ai
google-southlands-building-6,Google Southlands - Building 6,Iowa,Council Bluffs,41.17357224279527,-95.78859192249908,2009.0,,,ai
google-southlands-building-1,Google Southlands - Building 1,Iowa,Council Bluffs,41.17745250801102,-95.80318142536564,2009.0,,,ai
edged-council-bluffs-building-2,Edged Council Bluffs - Building 2,Iowa,Council Bluffs,41.27498988499039,-95.79211788947066,2012.0,,285445.0,general
google-southlands-campus,Google Southlands Campus,Iowa,Council Bluffs,41.17429456160303,-95.8004200105083,2009.0,,,ai
cyrusone-ocb1,CyrusOne OCB1 - Council Bluffs,Iowa,Council Bluffs,41.2123485,-95.8792872,2012.0,18.0,120000.0,ai
google-council-bluffs,Google Council Bluffs Data Center,Iowa,Council Bluffs,41.2204117,-95.8646491,2009.0,,,ai
google-southlands-building-4,Google Southlands - Building 4,Iowa,Council Bluffs,41.17264867493301,-95.80263273385728,2009.0,,,ai
google-southlands-building-3,Google Southlands - Building 3,Iowa,Council Bluffs,41.17315547345282,-95.80603867666896,2009.0,,,ai
google-southlands-building-2,Google Southlands - Building 2,Iowa,Council Bluffs,41.17556149295325,-95.80314266009394,2009.0,,,ai
google-southlands-building-5,Google Southlands - Building 5,Iowa,Council Bluffs,41.17354940349617,-95.79215389543656,2009.0,,,ai
microsoft-project-mountain-building-1,Microsoft Project Mountain - Building 1,Iowa,West Des Moines,41.54067650520255,-93.82781264374536,2012.0,,,ai
microsoft-project-alluvion,Microsoft Project Alluvion,Iowa,Des Moines,41.5171402,-93.7043969,2014.0,,,ai
microsoft-ginger-east-building-4,Microsoft Project Ginger East - Building 4,Iowa,West Des Moines,41.51349171922145,-93.7242686096376,2012.0,,,ai
microsoft-ginger-east-building-3,Microsoft Project Ginger East - Building 3,Iowa,West Des Moines,41.51354922618836,-93.71868788957872,2012.0,,,ai
apple-waukee-data-center,Apple Waukee Campus,Iowa,Waukee,41.62026437506193,-93.9243794615756,2017.0,,,general
copt-van-meter,COPT Van Meter Campus,Iowa,Van Meter,41.53190308894855,-93.92597870332771,2012.0,1000.0,,general
microsoft-ginger-east-building-2,Microsoft Project Ginger East - Building 2,Iowa,West Des Moines,41.51450766811543,-93.72246383549012,2012.0,,,ai
meta-altoona-building-10,Meta Altoona - Building 10,Iowa,Altoona,41.67595709888096,-93.50526420987494,2014.0,,,ai
infobunker,InfoBunker,Iowa,Des Moines,41.586182,-93.659333,2005.0,10.0,38000.0,general
apple-waukee-building-6,Apple Waukee - Building 6,Iowa,Waukee,41.624671,-93.924413,2012.0,,,general
apple-waukee-building-1,Apple Waukee - Building 1,Iowa,Waukee,41.616788,-93.924413,2012.0,,,general
microsoft-project-osmium,Microsoft Project Osmium,Iowa,Cumming,41.4968628,-93.7886638,2016.0,,,ai
meta-altoona-building-8,Meta Altoona - Building 8,Iowa,Altoona,41.6758178,-93.5097583,2014.0,,,ai
tract-des-moines,Tract Des Moines,Iowa,Altoona,41.68082927273799,-93.53454705920636,2012.0,1000.0,,general
meta-altoona-building-1,Meta Altoona - Building 1,Iowa,Altoona,41.66436119999999,-93.5146751,2014.0,,,ai
copt-van-meter-dc12,COPT Van Meter DC12,Iowa,Van Meter,41.533306,-93.919994,2012.0,,220000.0,general
copt-van-meter-dc15,COPT Van Meter DC15,Iowa,Van Meter,41.53112,-93.921756,2012.0,,220000.0,general
meta-altoona-building-6,Meta Altoona - Building 6,Iowa,Altoona,41.67068475602409,-93.51678786801828,2014.0,,,ai
connect-des-moines,Cologix DSM1,Iowa,Des Moines,41.58516950320468,-93.62476237658234,2012.0,0.6,,general
copt-van-meter-dc14,COPT Van Meter DC14,Iowa,Van Meter,41.53112,-93.926425,2012.0,,220000.0,general
meta-altoona-building-7,Meta Altoona - Building 7,Iowa,Altoona,41.67178932998976,-93.5167342238377,2014.0,,,ai
copt-van-meter-dc13,COPT Van Meter DC13,Iowa,Van Meter,41.532265,-93.920064,2012.0,,220000.0,general
meta-altoona-building-9,Meta Altoona - Building 9,Iowa,Altoona,41.67598251686337,-93.50689499295596,2014.0,,,ai
windstream-des-moines,Windstream Des Moines,Iowa,Des Moines,41.5526383,-93.7003887,2012.0,,,general
microsoft-project-osmium-building-1,Microsoft Project Osmium - Building 1,Iowa,Cumming,41.49885746422999,-93.78707531166236,2012.0,,,ai
lumen-des-moines,Lumen Des Moines,Iowa,Pleasant Hill,41.5580334,-93.5276346,2012.0,,,general
edged-des-moines,Edged Des Moines,Iowa,Ankeny,41.72646659999999,-93.5608933,2012.0,13.0,,general
microsoft-project-alluvion-building-8,Microsoft Project Alluvion - Building 8,Iowa,West Des Moines,41.51585829276627,-93.70243817428724,2012.0,,,ai
microsoft-project-mountain,Microsoft Project Mountain,Iowa,Des Moines,41.540082,-93.8275276,2012.0,,,ai
copt-van-meter-dc4,COPT Van Meter DC4,Iowa,Van Meter,41.536905,-93.92661,2012.0,,220000.0,general
microsoft-project-alluvion-building-6,Microsoft Project Alluvion - Building 6,Iowa,West Des Moines,41.51675702054657,-93.70254280229386,2012.0,,,ai
copt-van-meter-dc3,COPT Van Meter DC3,Iowa,Van Meter,41.537155,-93.93108,2012.0,,220000.0,general
microsoft-project-alluvion-building-1,Microsoft Project Alluvion - Building 1,Iowa,West Des Moines,41.51849219947548,-93.70634081007974,2012.0,,,ai
microsoft-ginger-west-building-1,Microsoft Project Ginger West - Building 1,Iowa,West Des Moines,41.5350386686595,-93.86331334297188,2012.0,,,ai
copt-van-meter-dc2,COPT Van Meter DC2,Iowa,Van Meter,41.538135,-93.926538,2012.0,,220000.0,general
copt-van-meter-dc5,COPT Van Meter DC5,Iowa,Van Meter,41.535918,-93.931049,2012.0,,220000.0,general
microsoft-project-alluvion-building-7,Microsoft Project Alluvion - Building 7,Iowa,West Des Moines,41.51587334673273,-93.70617987754645,2012.0,,,ai
team-companies-des-moines,US Signal Des Moines IA01,Iowa,Des Moines,41.6166126,-93.8535056,2009.0,7.6,,general
microsoft-project-ginger-west,Microsoft Project Ginger West,Iowa,West Des Moines,41.5350032,-93.8653712,2012.0,,,ai
westown-communications-center,Aureon West Des Moines,Iowa,West Des Moines,41.5977398,-93.7351379,2012.0,,,general
microsoft-project-mountain-building-2,Microsoft Project Mountain - Building 2,Iowa,West Des Moines,41.53969478892498,-93.82748097622397,2012.0,,,ai
aureon-downtown,Aureon Downtown,Iowa,Des Moines,41.5878996,-93.6310422,2012.0,,,general
microsoft-ginger-east-building-1,Microsoft Project Ginger East - Building 1,Iowa,West Des Moines,41.51698996672882,-93.71990387216036,2012.0,,,ai
ip-pathways-urbandale,IP Pathways Urbandale,Iowa,Urbandale,41.6274127,-93.7680364,2012.0,5.0,5817.0,general
apple-waukee-building-2,Apple Waukee - Building 2,Iowa,Waukee,41.618966,-93.924369,2012.0,,,general
global-reach-ames,Global Reach Ames,Iowa,Ames,42.0017665,-93.6346427,2012.0,,,general
apple-waukee-building-5,Apple Waukee - Building 5,Iowa,Waukee,41.62322,-93.924413,2012.0,,,general
consolidated-des-moines,Consolidated Des Moines,Iowa,Des Moines,41.5868055,-93.6227464,2012.0,,500.0,general
apple-waukee-building-4,Apple Waukee - Building 4,Iowa,Waukee,41.621686,-93.924413,2012.0,,,general
apple-waukee-building-3,Apple Waukee - Building 3,Iowa,Waukee,41.62036,-93.924413,2012.0,,,general
microsoft-project-osmium-building-4,Microsoft Project Osmium - Building 4,Iowa,Cumming,41.49578665057206,-93.7870353872614,2012.0,,,ai
microsoft-project-osmium-building-3,Microsoft Project Osmium - Building 3,Iowa,Cumming,41.496822073728,-93.786983173243,2012.0,,,ai
lightedge-altoona2,LightEdge - Altoona II,Iowa,Altoona,41.666762,-93.455725,2012.0,,,general
meta-altoona-building-5,Meta Altoona - Building 5,Iowa,Altoona,41.66856371188865,-93.51643381719576,2014.0,,,ai
meta-altoona-building-2,Meta Altoona - Building 2,Iowa,Altoona,41.6655283,-93.5081185,2014.0,,,ai
copt-van-meter-dc11,COPT Van Meter DC11,Iowa,Van Meter,41.534684,-93.920054,2012.0,,220000.0,general
microsoft-project-ginger-east,Microsoft Project Ginger East,Iowa,West Des Moines,41.5164792,-93.7246289,2012.0,,,ai
microsoft-project-osmium-building-2,Microsoft Project Osmium - Building 2,Iowa,Cumming,41.49787087330915,-93.78701678991315,2012.0,,,ai
microsoft-project-osmium-building-5,Microsoft Project Osmium - Building 5,Iowa,Cumming,41.49476192546379,-93.78708760127964,2012.0,,,ai
meta-altoona-building-3,Meta Altoona - Building 3,Iowa,Altoona,41.66709346456577,-93.50650416130524,2014.0,,,ai
copt-van-meter-dc10,COPT Van Meter DC10,Iowa,Van Meter,41.53339,-93.922872,2012.0,,220000.0,general
meta-altoona-building-4,Meta Altoona - Building 4,Iowa,Altoona,41.66690607205112,-93.5161870539668,2014.0,,,ai
copt-van-meter-dc9,COPT Van Meter DC9,Iowa,Van Meter,41.532305,-93.928296,2012.0,,220000.0,general
microsoft-project-alluvion-building-2,Microsoft Project Alluvion - Building 2,Iowa,West Des Moines,41.51855646446836,-93.70254280229386,2012.0,,,ai
copt-van-meter-dc7,COPT Van Meter DC7,Iowa,Van Meter,41.534726,-93.928221,2012.0,,220000.0,general
microsoft-project-alluvion-building-5,Microsoft Project Alluvion - Building 5,Iowa,West Des Moines,41.51668472041501,-93.70628716590198,2012.0,,,ai
meta-altoona-data-center,Meta Altoona Campus,Iowa,Altoona,41.6676176,-93.5126216,2014.0,,,ai
microsoft-ginger-west-building-3,Microsoft Project Ginger West - Building 3,Iowa,West Des Moines,41.53301268900665,-93.86353663298502,2012.0,,,ai
microsoft-ginger-west-building-4,Microsoft Project Ginger West - Building 4,Iowa,West Des Moines,41.53198199416954,-93.86340788695294,2012.0,,,ai
copt-van-meter-dc6,COPT Van Meter DC6,Iowa,Van Meter,41.535807,-93.926624,2012.0,,220000.0,general
microsoft-project-alluvion-building-4,Microsoft Project Alluvion - Building 4,Iowa,West Des Moines,41.51762314318057,-93.70244481263714,2012.0,,,ai
copt-van-meter-dc1,COPT Van Meter DC1,Iowa,Van Meter,41.538142,-93.931068,2012.0,,220000.0,general
microsoft-project-alluvion-building-3,Microsoft Project Alluvion - Building 3,Iowa,West Des Moines,41.51764068229566,-93.70630862357308,2012.0,,,ai
copt-van-meter-dc8,COPT Van Meter DC8,Iowa,Van Meter,41.533473,-93.928328,2012.0,,220000.0,general
edgebcc,LightEdge - Altoona I,Iowa,Altoona,41.6668,-93.455687,2006.0,,,general
microsoft-ginger-west-building-5,Microsoft Project Ginger West - Building 5,Iowa,West Des Moines,41.53080904455166,-93.86358272421124,2012.0,,,ai
microsoft-ginger-west-building-2,Microsoft Project Ginger West - Building 2,Iowa,West Des Moines,41.53376974652715,-93.86346354666964,2012.0,,,ai
connect-cedar-valley,Cologix DSM2,Iowa,Cedar Falls,42.47367639128999,-92.4586615210694,2012.0,1.0,6000.0,general
involta-marion,Ark Data Centers Marion,Iowa,Marion,42.05294137401164,-91.55424356460573,2008.0,,10000.0,general
qts-cedar-rapids-i,QTS Cedar Rapids I,Iowa,Cedar Rapids,41.91283461314715,-91.72999199642034,2012.0,,,ai
